"subLevelTree","DUI","treeNumber","topTree","Name"
"A03","D013361","A03.556.500.760.687","A","A - Digestive System"
"A03","D050418","A03.734.414.587","A","A - Digestive System"
"A04","D056144","A04.623.490.600","A","A - Respiratory System"
"A04","D009831","A04.760.600.640","A","A - Respiratory System"
"A04","D003413","A04.329.591.211","A","A - Respiratory System"
"A04","D004825","A04.329.591.411","A","A - Respiratory System"
"A04","D000234","A04.623.557.500","A","A - Respiratory System"
"A04","D055172","A04.531.591.469","A","A - Respiratory System"
"A04","D007013","A04.623.490","A","A - Respiratory System"
"A04","D007830","A04.329","A","A - Respiratory System"
"A04","D008443","A04.531.621.578","A","A - Respiratory System"
"A04","D020545","A04.760","A","A - Respiratory System"
"A04","D007821","A04.329.604","A","A - Respiratory System"
"A04","D011650","A04.411.715","A","A - Respiratory System"
"A04","D014066","A04.623.603.925","A","A - Respiratory System"
"A04","D018034","A04.531.520.573.580","A","A - Respiratory System"
"A04","D055171","A04.531.413","A","A - Respiratory System"
"A04","D009305","A04.623.557","A","A - Respiratory System"
"A04","D005005","A04.531.621.267","A","A - Respiratory System"
"A04","D001193","A04.329.591.085","A","A - Respiratory System"
"A04","D055158","A04.623.617.680","A","A - Respiratory System"
"A04","D010256","A04.531.621","A","A - Respiratory System"
"A04","D056809","A04.411.715.512","A","A - Respiratory System"
"A04","D005626","A04.531.621.387","A","A - Respiratory System"
"A04","D009300","A04.531.591","A","A - Respiratory System"
"A04","D010994","A04.716","A","A - Respiratory System"
"A04","D013957","A04.329.591.870","A","A - Respiratory System"
"A04","D009666","A04.531","A","A - Respiratory System"
"A04","D009960","A04.623.603","A","A - Respiratory System"
"A04","D013101","A04.531.621.827","A","A - Respiratory System"
"A04","D009831","A04.531.520.573","A","A - Respiratory System"
"A04","D007820","A04.329.597","A","A - Respiratory System"
"A04","D009296","A04.531.449","A","A - Respiratory System"
"A04","D020397","A04.760.259","A","A - Respiratory System"
"A04","D055745","A04.411.125.500","A","A - Respiratory System"
"A04","D012137","A04","A","A - Respiratory System"
"A04","D009295","A04.531.378","A","A - Respiratory System"
"A04","D001980","A04.411.125","A","A - Respiratory System"
"A04","D014420","A04.531.898","A","A - Respiratory System"
"A04","D049631","A04.623.617.360","A","A - Respiratory System"
"A04","D010609","A04.623.617","A","A - Respiratory System"
"A04","D018034","A04.760.600.640.640","A","A - Respiratory System"
"A04","D005931","A04.329.364","A","A - Respiratory System"
"A04","D014132","A04.889","A","A - Respiratory System"
"A04","D007820","A04.760.520","A","A - Respiratory System"
"A04","D014827","A04.329.364.737","A","A - Respiratory System"
"A04","D008168","A04.411","A","A - Respiratory System"
"A04","D009297","A04.531.520","A","A - Respiratory System"
"A04","D009297","A04.760.600","A","A - Respiratory System"
"A04","D010614","A04.623","A","A - Respiratory System"
"A04","D015824","A04.411.715.025","A","A - Respiratory System"
"A04","D020397","A04.531.520.320","A","A - Respiratory System"
"A04","D020397","A04.329.597.320","A","A - Respiratory System"
"A04","D007817","A04.329.591","A","A - Respiratory System"
"A05","D001472","A05.360.319.887.220","A","A - Urogenital System"
"A05","D009867","A05.360.490.690.700","A","A - Urogenital System"
"A05","D002584","A05.360.319.679.256","A","A - Urogenital System"
"A05","D000290","A05.360.319.114","A","A - Urogenital System"
"A05","D004822","A05.360.444.371","A","A - Urogenital System"
"A05","D015053","A05.360.490.690.970","A","A - Urogenital System"
"A05","D003338","A05.360.319.114.630.278","A","A - Urogenital System"
"A05","D012152","A05.360.444.849.600","A","A - Urogenital System"
"A05","D012611","A05.360.444.661","A","A - Urogenital System"
"A05","D007682","A05.810.453.537","A","A - Urogenital System"
"A05","D001743","A05.810.890","A","A - Urogenital System"
"A05","D007670","A05.810.453.537.503","A","A - Urogenital System"
"A05","D000177","A05.360.490.890.820.100","A","A - Urogenital System"
"A05","D012671","A05.360.444.849.700","A","A - Urogenital System"
"A05","D033301","A05.360.319.679.490.373.500","A","A - Urogenital System"
"A05","D014844","A05.360.319.887","A","A - Urogenital System"
"A05","D015044","A05.360.490.690.950","A","A - Urogenital System"
"A05","D010053","A05.360.319.114.630","A","A - Urogenital System"
"A05","D014551","A05.810","A","A - Urogenital System"
"A05","D059705","A05.360.490.690.680.500","A","A - Urogenital System"
"A05","D007985","A05.360.444.849.513","A","A - Urogenital System"
"A05","D013085","A05.360.444.777","A","A - Urogenital System"
"A05","D050199","A05.810.453.736.520.720","A","A - Urogenital System"
"A05","D006080","A05.360.319.114.630.535","A","A - Urogenital System"
"A05","D006924","A05.360.319.779.479","A","A - Urogenital System"
"A05","D006066","A05.360.576","A","A - Urogenital System"
"A05","D006107","A05.360.319.114.630.535.200","A","A - Urogenital System"
"A05","D054885","A05.360.319.114.630.535.200.500","A","A - Urogenital System"
"A05","D007684","A05.810.453.736.560","A","A - Urogenital System"
"A05","D050533","A05.810.453.324.359.372.400","A","A - Urogenital System"
"A05","D008138","A05.810.453.736.560.610","A","A - Urogenital System"
"A05","D013087","A05.360.490.890.860","A","A - Urogenital System"
"A05","D002987","A05.360.319.887.436","A","A - Urogenital System"
"A05","D001956","A05.360.319.114.170","A","A - Urogenital System"
"A05","D050199","A05.810.453.324.359.372.650","A","A - Urogenital System"
"A05","D010063","A05.360.490.690","A","A - Urogenital System"
"A05","D060730","A05.810.453.324.359.372","A","A - Urogenital System"
"A05","D002030","A05.360.444.123","A","A - Urogenital System"
"A05","D005920","A05.810.453.736.520.620.500","A","A - Urogenital System"
"A05","D004543","A05.360.444.251","A","A - Urogenital System"
"A05","D003656","A05.360.319.679.490.373","A","A - Urogenital System"
"A05","D012669","A05.360.444.713","A","A - Urogenital System"
"A05","D050533","A05.810.453.736.520.224","A","A - Urogenital System"
"A05","D011467","A05.360.444.575","A","A - Urogenital System"
"A05","D012404","A05.360.319.114.815","A","A - Urogenital System"
"A05","D012670","A05.360.444.849.700.700","A","A - Urogenital System"
"A05","D007679","A05.810.453.466","A","A - Urogenital System"
"A05","D005854","A05.360.490","A","A - Urogenital System"
"A05","D014649","A05.360.444.930","A","A - Urogenital System"
"A05","D007606","A05.810.453.324.359.520","A","A - Urogenital System"
"A05","D060730","A05.810.453.736.520.372","A","A - Urogenital System"
"A05","D012708","A05.360.444.849.789","A","A - Urogenital System"
"A05","D004717","A05.360.319.679.490","A","A - Urogenital System"
"A05","D007686","A05.810.453.736.560.540","A","A - Urogenital System"
"A05","D009865","A05.360.490.690.680","A","A - Urogenital System"
"A05","D013799","A05.360.319.114.630.535.400","A","A - Urogenital System"
"A05","D032961","A05.360.490.890.830","A","A - Urogenital System"
"A05","D005187","A05.360.319.114.373","A","A - Urogenital System"
"A05","D014513","A05.810.776","A","A - Urogenital System"
"A05","D013090","A05.360.490.890.880","A","A - Urogenital System"
"A05","D050527","A05.810.453.324.359.620","A","A - Urogenital System"
"A05","D050476","A05.810.453.736.560.254","A","A - Urogenital System"
"A05","D007678","A05.810.453.324.359","A","A - Urogenital System"
"A05","D007685","A05.810.453.736.560.510","A","A - Urogenital System"
"A05","D009215","A05.360.319.679.690","A","A - Urogenital System"
"A05","D013737","A05.360.576.782","A","A - Urogenital System"
"A05","D014621","A05.360.319.779","A","A - Urogenital System"
"A05","D010413","A05.360.444.492","A","A - Urogenital System"
"A05","D013094","A05.360.490.890","A","A - Urogenital System"
"A05","D007668","A05.810.453","A","A - Urogenital System"
"A05","D013077","A05.360.490.890.820","A","A - Urogenital System"
"A05","D008184","A05.360.319.114.630.278.400","A","A - Urogenital System"
"A05","D015571","A05.360.319.114.630.535.150","A","A - Urogenital System"
"A05","D014566","A05","A","A - Urogenital System"
"A05","D014521","A05.810.876","A","A - Urogenital System"
"A05","D007678","A05.810.453.736.520","A","A - Urogenital System"
"A05","D014521","A05.360.444.492.726","A","A - Urogenital System"
"A05","D050527","A05.810.453.736.520.620","A","A - Urogenital System"
"A05","D013093","A05.360.490.890.900","A","A - Urogenital System"
"A05","D005837","A05.360.444","A","A - Urogenital System"
"A05","D007672","A05.810.453.324","A","A - Urogenital System"
"A05","D005920","A05.810.453.324.359.620.500","A","A - Urogenital System"
"A05","D010053","A05.360.576.497","A","A - Urogenital System"
"A05","D001814","A05.360.444.849.700.349","A","A - Urogenital System"
"A05","D005835","A05.360","A","A - Urogenital System"
"A05","D007606","A05.810.453.736.520.520","A","A - Urogenital System"
"A05","D052816","A05.360.444.492.362","A","A - Urogenital System"
"A05","D007687","A05.810.453.736.560.570","A","A - Urogenital System"
"A05","D013737","A05.360.444.849","A","A - Urogenital System"
"A05","D005836","A05.360.319","A","A - Urogenital System"
"A05","D014599","A05.360.319.679","A","A - Urogenital System"
"A05","D009399","A05.810.453.736","A","A - Urogenital System"
"A05","D013082","A05.360.490.890.840","A","A - Urogenital System"
"A06","D006107","A06.407.312.497.535.300","A","A - Endocrine System"
"A06","D010233","A06.224.736","A","A - Endocrine System"
"A06","D000313","A06.407.071.265","A","A - Endocrine System"
"A06","D019863","A06.390.065","A","A - Endocrine System"
"A06","D007030","A06.688.357","A","A - Endocrine System"
"A06","D003338","A06.407.312.497.278","A","A - Endocrine System"
"A06","D007985","A06.407.312.782.513","A","A - Endocrine System"
"A06","D015571","A06.407.312.497.535.150","A","A - Endocrine System"
"A06","D052680","A06.688.357.750.500.500","A","A - Endocrine System"
"A06","D052680","A06.407.747.500.500","A","A - Endocrine System"
"A06","D052682","A06.688.357.750.500.812","A","A - Endocrine System"
"A06","D008473","A06.688.178.750","A","A - Endocrine System"
"A06","D010280","A06.407.560","A","A - Endocrine System"
"A06","D052684","A06.407.747.500.968","A","A - Endocrine System"
"A06","D052684","A06.688.357.750.500.968","A","A - Endocrine System"
"A06","D002838","A06.224","A","A - Endocrine System"
"A06","D010870","A06.688.733","A","A - Endocrine System"
"A06","D052717","A06.688.357.750.750.500","A","A - Endocrine System"
"A06","D010870","A06.407.635","A","A - Endocrine System"
"A06","D019858","A06.390","A","A - Endocrine System"
"A06","D010220","A06.224.636","A","A - Endocrine System"
"A06","D013961","A06.407.900","A","A - Endocrine System"
"A06","D052683","A06.688.357.750.500.937","A","A - Endocrine System"
"A06","D052682","A06.407.747.500.812","A","A - Endocrine System"
"A06","D010903","A06.688.357.750.500","A","A - Endocrine System"
"A06","D008473","A06.688.357.500","A","A - Endocrine System"
"A06","D019861","A06.390.043","A","A - Endocrine System"
"A06","D015384","A06.407.071.140.960","A","A - Endocrine System"
"A06","D010902","A06.407.747","A","A - Endocrine System"
"A06","D050418","A06.407.414.587","A","A - Endocrine System"
"A06","D015383","A06.407.071.140.950","A","A - Endocrine System"
"A06","D010913","A06.407.691","A","A - Endocrine System"
"A06","D019864","A06.407.414.793","A","A - Endocrine System"
"A06","D013737","A06.407.312.782","A","A - Endocrine System"
"A06","D013356","A06.688.178.968","A","A - Endocrine System"
"A06","D015385","A06.407.071.140.970","A","A - Endocrine System"
"A06","D000311","A06.407.071","A","A - Endocrine System"
"A06","D006066","A06.407.312","A","A - Endocrine System"
"A06","D002837","A06.224.161.500","A","A - Endocrine System"
"A06","D050417","A06.390.131","A","A - Endocrine System"
"A06","D013351","A06.688.178.937","A","A - Endocrine System"
"A06","D004759","A06.224.358","A","A - Endocrine System"
"A06","D052681","A06.407.747.500.750","A","A - Endocrine System"
"A06","D019439","A06.224.161","A","A - Endocrine System"
"A06","D010053","A06.407.312.497","A","A - Endocrine System"
"A06","D008184","A06.407.312.497.278.400","A","A - Endocrine System"
"A06","D004759","A06.390.021","A","A - Endocrine System"
"A06","D050417","A06.407.414.087","A","A - Endocrine System"
"A06","D009490","A06.688","A","A - Endocrine System"
"A06","D010902","A06.688.357.750","A","A - Endocrine System"
"A06","D004703","A06","A","A - Endocrine System"
"A06","D050416","A06.390.087","A","A - Endocrine System"
"A06","D013799","A06.407.312.497.535.600","A","A - Endocrine System"
"A06","D050418","A06.390.650","A","A - Endocrine System"
"A06","D050416","A06.407.414.043","A","A - Endocrine System"
"A06","D052681","A06.688.357.750.500.750","A","A - Endocrine System"
"A06","D054885","A06.407.312.497.535.300.500","A","A - Endocrine System"
"A06","D052717","A06.407.747.750.500","A","A - Endocrine System"
"A06","D010903","A06.407.747.500","A","A - Endocrine System"
"A06","D010904","A06.688.178.875","A","A - Endocrine System"
"A06","D066280","A06.688.178","A","A - Endocrine System"
"A06","D010904","A06.407.747.875","A","A - Endocrine System"
"A06","D007515","A06.407.414","A","A - Endocrine System"
"A06","D052683","A06.407.747.500.937","A","A - Endocrine System"
"A06","D052716","A06.688.357.750.750","A","A - Endocrine System"
"A06","D019864","A06.390.825","A","A - Endocrine System"
"A06","D010904","A06.688.357.750.875","A","A - Endocrine System"
"A06","D043485","A06.688.267","A","A - Endocrine System"
"A06","D052716","A06.407.747.750","A","A - Endocrine System"
"A06","D000302","A06.407.071.140","A","A - Endocrine System"
"A06","D019861","A06.224.365","A","A - Endocrine System"
"A06","D031608","A06.688.178.500","A","A - Endocrine System"
"A06","D006080","A06.407.312.497.535","A","A - Endocrine System"
"A06","D004702","A06.407","A","A - Endocrine System"
"A07","D001916","A07.231.114.139","A","A - Cardiovascular System"
"A07","D014261","A07.541.510.893","A","A - Cardiovascular System"
"A07","D001401","A07.231.908.106","A","A - Cardiovascular System"
"A07","D001158","A07.231.114","A","A - Cardiovascular System"
"A07","D054063","A07.231.908.224.667","A","A - Cardiovascular System"
"A07","D020768","A07.231.114.228.550","A","A - Cardiovascular System"
"A07","D009880","A07.231.114.622","A","A - Cardiovascular System"
"A07","D011169","A07.231.908.670.567","A","A - Cardiovascular System"
"A07","D003331","A07.231.908.194","A","A - Cardiovascular System"
"A07","D012849","A07.541.409.819","A","A - Cardiovascular System"
"A07","D008943","A07.541.510.507","A","A - Cardiovascular System"
"A07","D003331","A07.231.114.269","A","A - Cardiovascular System"
"A07","D002196","A07.231.461.165","A","A - Cardiovascular System"
"A07","D014338","A07.541.278.930","A","A - Cardiovascular System"
"A07","D054085","A07.541.459.500","A","A - Cardiovascular System"
"A07","D005263","A07.231.114.351","A","A - Cardiovascular System"
"A07","D017539","A07.231.700","A","A - Cardiovascular System"
"A07","D016909","A07.231.114.895","A","A - Cardiovascular System"
"A07","D008438","A07.231.114.523","A","A - Cardiovascular System"
"A07","D010210","A07.541.510.619","A","A - Cardiovascular System"
"A07","D014682","A07.231.908.949.648","A","A - Cardiovascular System"
"A07","D009206","A07.541.704","A","A - Cardiovascular System"
"A07","D014650","A07.231.765","A","A - Cardiovascular System"
"A07","D014471","A07.231.908.670.874","A","A - Cardiovascular System"
"A07","D014651","A07.231.836","A","A - Cardiovascular System"
"A07","D060730","A07.500","A","A - Cardiovascular System"
"A07","D012161","A07.231.114.765","A","A - Cardiovascular System"
